Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
EI,Emissions intensities,233,Estonia,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,43.5072,E,Estimated value
EI,Emissions intensities,233,Estonia,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,0.4356,E,Estimated value
EI,Emissions intensities,233,Estonia,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,92.95,E,Estimated value
EI,Emissions intensities,233,Estonia,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,66.1367,E,Estimated value
EI,Emissions intensities,233,Estonia,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.2234,E,Estimated value
EI,Emissions intensities,233,Estonia,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.6046,E,Estimated value
EI,Emissions intensities,233,Estonia,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,2.0182,E,Estimated value
EI,Emissions intensities,748,Eswatini,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.4459,E,Estimated value
EI,Emissions intensities,748,Eswatini,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,3.2839,E,Estimated value
EI,Emissions intensities,748,Eswatini,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,35.986,E,Estimated value
EI,Emissions intensities,748,Eswatini,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,6.2288,E,Estimated value
EI,Emissions intensities,748,Eswatini,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,39.0582,E,Estimated value
EI,Emissions intensities,748,Eswatini,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,23.6245,E,Estimated value
EI,Emissions intensities,748,Eswatini,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,2.4939,E,Estimated value
EI,Emissions intensities,748,Eswatini,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.897,E,Estimated value
EI,Emissions intensities,748,Eswatini,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,6.7097,E,Estimated value
EI,Emissions intensities,231,Ethiopia,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.1306,E,Estimated value
EI,Emissions intensities,231,Ethiopia,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,1.6015,E,Estimated value
EI,Emissions intensities,231,Ethiopia,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,184.0251,E,Estimated value
EI,Emissions intensities,231,Ethiopia,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,4.1567,E,Estimated value
EI,Emissions intensities,231,Ethiopia,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,81.7601,E,Estimated value
EI,Emissions intensities,231,Ethiopia,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,6.7692,E,Estimated value
EI,Emissions intensities,231,Ethiopia,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,64.9084,E,Estimated value
EI,Emissions intensities,231,Ethiopia,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,11.5049,E,Estimated value
EI,Emissions intensities,231,Ethiopia,71761,Emissions intensity,2293,Raw milk of camel,2023,2023,kg CO2eq/kg,1.9948,E,Estimated value
EI,Emissions intensities,231,Ethiopia,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,2.8075,E,Estimated value
EI,Emissions intensities,231,Ethiopia,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,1.2486,E,Estimated value
EI,Emissions intensities,231,Ethiopia,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,3.9709,E,Estimated value
EI,Emissions intensities,234,Faroe Islands,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,23.9823,E,Estimated value
EI,Emissions intensities,234,Faroe Islands,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,0.6771,E,Estimated value
EI,Emissions intensities,234,Faroe Islands,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,41.0523,E,Estimated value
EI,Emissions intensities,242,Fiji,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,7.218,E,Estimated value
EI,Emissions intensities,242,Fiji,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,1.4504,E,Estimated value
EI,Emissions intensities,242,Fiji,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,39.1774,E,Estimated value
EI,Emissions intensities,242,Fiji,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,14.5878,E,Estimated value
EI,Emissions intensities,242,Fiji,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,419.4827,E,Estimated value
EI,Emissions intensities,242,Fiji,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,13.9445,E,Estimated value
EI,Emissions intensities,242,Fiji,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.2825,E,Estimated value
EI,Emissions intensities,242,Fiji,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.618,E,Estimated value
EI,Emissions intensities,242,Fiji,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,30.3086,E,Estimated value
EI,Emissions intensities,246,Finland,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.195,E,Estimated value
EI,Emissions intensities,246,Finland,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,14.4165,E,Estimated value
EI,Emissions intensities,246,Finland,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,0.4931,E,Estimated value
EI,Emissions intensities,246,Finland,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,35.5865,E,Estimated value
EI,Emissions intensities,246,Finland,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.378,E,Estimated value
EI,Emissions intensities,246,Finland,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.5499,E,Estimated value
EI,Emissions intensities,246,Finland,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,1.7994,E,Estimated value
EI,Emissions intensities,250,France,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.0975,E,Estimated value
EI,Emissions intensities,250,France,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,20.7821,E,Estimated value
EI,Emissions intensities,250,France,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,23.1083,E,Estimated value
EI,Emissions intensities,250,France,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,0.6233,E,Estimated value
EI,Emissions intensities,250,France,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,8.3669,E,Estimated value
EI,Emissions intensities,250,France,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,0.3787,E,Estimated value
EI,Emissions intensities,250,France,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,22.7779,E,Estimated value
EI,Emissions intensities,250,France,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,1.39,E,Estimated value
EI,Emissions intensities,250,France,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.4871,E,Estimated value
EI,Emissions intensities,250,France,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,1.6655,E,Estimated value
EI,Emissions intensities,258,French Polynesia,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,110.3665,E,Estimated value
EI,Emissions intensities,258,French Polynesia,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,3.3262,E,Estimated value
EI,Emissions intensities,258,French Polynesia,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,55.0382,E,Estimated value
EI,Emissions intensities,258,French Polynesia,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,30,E,Estimated value
EI,Emissions intensities,258,French Polynesia,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.5773,E,Estimated value
EI,Emissions intensities,258,French Polynesia,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.3693,E,Estimated value
EI,Emissions intensities,258,French Polynesia,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,16.1462,E,Estimated value
EI,Emissions intensities,266,Gabon,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.4887,E,Estimated value
EI,Emissions intensities,266,Gabon,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,1.9466,E,Estimated value
EI,Emissions intensities,266,Gabon,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,46.6851,E,Estimated value
EI,Emissions intensities,266,Gabon,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,1.4334,E,Estimated value
EI,Emissions intensities,266,Gabon,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,79.6506,E,Estimated value
EI,Emissions intensities,266,Gabon,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,57.7763,E,Estimated value
EI,Emissions intensities,266,Gabon,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,2.6449,E,Estimated value
EI,Emissions intensities,266,Gabon,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,1.5269,E,Estimated value
EI,Emissions intensities,266,Gabon,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,16.0838,E,Estimated value
EI,Emissions intensities,270,Gambia,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.2873,E,Estimated value
EI,Emissions intensities,270,Gambia,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,8.635,E,Estimated value
EI,Emissions intensities,270,Gambia,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,131.3061,E,Estimated value
EI,Emissions intensities,270,Gambia,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,1.4418,E,Estimated value
EI,Emissions intensities,270,Gambia,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,90.7319,E,Estimated value
EI,Emissions intensities,270,Gambia,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,63.3358,E,Estimated value
EI,Emissions intensities,270,Gambia,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,2.9324,E,Estimated value
EI,Emissions intensities,270,Gambia,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,1.4918,E,Estimated value
EI,Emissions intensities,270,Gambia,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,6.5708,E,Estimated value
EI,Emissions intensities,268,Georgia,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.4185,E,Estimated value
EI,Emissions intensities,268,Georgia,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,25.2492,E,Estimated value
EI,Emissions intensities,268,Georgia,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,1.4536,E,Estimated value
EI,Emissions intensities,268,Georgia,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,2.6179,E,Estimated value
EI,Emissions intensities,268,Georgia,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,31.0017,E,Estimated value
EI,Emissions intensities,268,Georgia,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,4.5386,E,Estimated value
EI,Emissions intensities,268,Georgia,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.887,E,Estimated value
EI,Emissions intensities,268,Georgia,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.3783,E,Estimated value
EI,Emissions intensities,268,Georgia,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,1.3665,E,Estimated value
EI,Emissions intensities,276,Germany,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.141,E,Estimated value
EI,Emissions intensities,276,Germany,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,15.5219,E,Estimated value
EI,Emissions intensities,276,Germany,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,0.5101,E,Estimated value
EI,Emissions intensities,276,Germany,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,93.07,E,Estimated value
EI,Emissions intensities,276,Germany,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,16.4779,E,Estimated value
EI,Emissions intensities,276,Germany,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.3397,E,Estimated value
EI,Emissions intensities,276,Germany,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.5252,E,Estimated value
EI,Emissions intensities,276,Germany,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,1.4606,E,Estimated value
EI,Emissions intensities,288,Ghana,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.1198,E,Estimated value
EI,Emissions intensities,288,Ghana,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,0.6049,E,Estimated value
EI,Emissions intensities,288,Ghana,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,80.7751,E,Estimated value
EI,Emissions intensities,288,Ghana,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,14.3824,E,Estimated value
EI,Emissions intensities,288,Ghana,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,60.6905,E,Estimated value
EI,Emissions intensities,288,Ghana,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,49.3799,E,Estimated value
EI,Emissions intensities,288,Ghana,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,4.0731,E,Estimated value
EI,Emissions intensities,288,Ghana,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,2.1963,E,Estimated value
EI,Emissions intensities,288,Ghana,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,7.5667,E,Estimated value
EI,Emissions intensities,300,Greece,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.185,E,Estimated value
EI,Emissions intensities,300,Greece,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,2.7632,E,Estimated value
EI,Emissions intensities,300,Greece,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,33.5278,E,Estimated value
EI,Emissions intensities,300,Greece,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,0.6526,E,Estimated value
EI,Emissions intensities,300,Greece,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,9.4531,E,Estimated value
EI,Emissions intensities,300,Greece,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,1.4701,E,Estimated value
EI,Emissions intensities,300,Greece,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,13.579,E,Estimated value
EI,Emissions intensities,300,Greece,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,1.93,E,Estimated value
EI,Emissions intensities,300,Greece,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,3.8232,E,Estimated value
EI,Emissions intensities,308,Grenada,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.2002,E,Estimated value
EI,Emissions intensities,308,Grenada,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,88.8457,E,Estimated value
EI,Emissions intensities,308,Grenada,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,3.1725,E,Estimated value
EI,Emissions intensities,308,Grenada,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,40.1259,E,Estimated value
EI,Emissions intensities,308,Grenada,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,13.1466,E,Estimated value
EI,Emissions intensities,308,Grenada,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.347,E,Estimated value
